UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
3b6fa51df23b46f8a65a81f80ed2c433;1;R;Bit;TabLeituraBinDebug;Discrete input;50053;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
b674c86883e8455c9c007c9493e656b3;1;R;Bit;TabLeituraBinDebug;Discrete input;50054;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
80d406b4b83541fd8783a505ee4ec1d5;1;R;Bit;TabLeituraBinDebug;Discrete input;50055;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
6ba5899c06e94736aa98420e7c194576;1;R;Bit;TabLeituraBinDebug;Discrete input;50056;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
ec789f1512fa4ad8ad83df285d50026e;1;R;Bit;TabLeituraBinDebug;Discrete input;50057;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
4fb74ad0b48345798d6ffaab525d1ac4;1;R;Bit;TabLeituraBinDebug;Discrete input;50058;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
625f01853bc042f19ec254d125f05848;1;R;Bit;TabLeituraBinDebug;Discrete input;50059;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
845520a26993488dbb61a21ee939da48;1;R;Bit;TabLeituraBinDebug;Discrete input;50060;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
9c2769386a1a4fbc8a5ac2c3051f703a;1;R;Bit;TabLeituraBinDebug;Discrete input;50061;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
0e94c462bf114a14ab5b163274d07387;1;R;Bit;TabLeituraBinDebug;Discrete input;50062;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
b64a39046f7b4c8b9fead20e8068bbfa;1;R;Bit;TabLeituraBinDebug;Discrete input;50063;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
ccd007b741604a51abdb27c27fd932af;1;R;Bit;TabLeituraBinDebug;Discrete input;50064;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Tecla Prog pressionada;;;;;;;;;;;;;;;;;;
d8fb2d4185234c6dbefb83849301a94e;1;R;Bit;TabLeituraBinDebug;Discrete input;50065;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Tecla Up pressionada;;;;;;;;;;;;;;;;;;
8cc51f8f29e844ac8cd716383ca01d01;1;R;Bit;TabLeituraBinDebug;Discrete input;50066;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Tecla Down pressionada;;;;;;;;;;;;;;;;;;
07b03e2db3154b00a84e8bcbb1709676;1;R;Bit;TabLeituraBinDebug;Discrete input;50067;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Tecla Enter pressionada;;;;;;;;;;;;;;;;;;
e89688ccc0e9457f8fdf0c9427b44d69;1;R;Bit;TabLeituraBinDebug;Discrete input;50068;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Violação de garantia do equipamento;;;;;;;;;;;;;;;;;;
97a00e3467ad48bd917db17e3e932f0a;1;R;Bit;TabLeituraBinDebug;Discrete input;50069;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Equipamento possui bootloader;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1639f2bb784544ec9102bff0ecaeb42c;1;R;32_ABCD;TabEspelhoH2Scan;Input register;64000;;;0;20000000;;1;ppm;ppm;ppm;;;;;;Uso interno;Concentração de hidrogênio;Hydrogen concentration;;;;;;;;;;;;;;;;;
